sim time 1.8e-12; resolution 1.5e-08
4e-07	1.35	7.00314e-07	6.97925e-07	6.95564e-07	6.51443e-07	6.50671e-07
4e-07	1.37	6.98647e-07	6.96269e-07	6.51984e-07	6.51211e-07	6.5044e-07
4e-07	1.39	6.99372e-07	6.52537e-07	6.51763e-07	6.5099e-07	6.50385e-07
4.5e-07	1.35	7.09777e-07	7.0731e-07	7.04872e-07	6.61951e-07	6.59827e-07
4.5e-07	1.37	7.08013e-07	7.0557e-07	7.04665e-07	6.62487e-07	6.60359e-07
4.5e-07	1.39	7.08718e-07	7.06283e-07	7.05376e-07	6.63024e-07	6.60904e-07
5e-07	1.35	7.09384e-07	7.08443e-07	6.77033e-07	6.762e-07	6.73995e-07
5e-07	1.37	7.09149e-07	6.76747e-07	6.74527e-07	6.72181e-07	6.50044e-07
5e-07	1.39	6.75072e-07	6.72733e-07	6.52094e-07	6.5131e-07	6.50517e-07
5.5e-07	1.35	6.84348e-07	6.7969e-07	6.52515e-07	6.51752e-07	6.5109e-07
5.5e-07	1.37	6.84884e-07	6.80231e-07	6.52205e-07	6.51542e-07	6.50132e-07
5.5e-07	1.39	6.87738e-07	6.85446e-07	6.80773e-07	6.52648e-07	6.50572e-07
6e-07	1.35	6.95866e-07	6.93506e-07	6.85336e-07	6.61007e-07	6.50836e-07
6e-07	1.37	6.96408e-07	6.94057e-07	6.85898e-07	6.61461e-07	6.51299e-07
6e-07	1.39	6.94621e-07	6.92283e-07	6.86425e-07	6.61928e-07	6.51785e-07
6.5e-07	1.35	7.01592e-07	6.99194e-07	6.91026e-07	6.70774e-07	6.58516e-07
6.5e-07	1.37	7.02143e-07	6.99741e-07	6.91573e-07	6.71242e-07	6.59001e-07
6.5e-07	1.39	7.02143e-07	6.99741e-07	6.91573e-07	6.71242e-07	6.59001e-07
7e-07	1.35	7.08718e-07	6.9603e-07	6.79943e-07	6.65618e-07	6.53125e-07
7e-07	1.37	7.0928e-07	6.96597e-07	6.80412e-07	6.66091e-07	6.53535e-07
7e-07	1.39	7.09882e-07	6.97178e-07	6.80906e-07	6.66576e-07	6.53947e-07
7.5e-07	1.35	7.00799e-07	6.90294e-07	6.87984e-07	6.72228e-07	6.62441e-07
