5e-06	1.36	7.19653e-07	6.7179e-07	6.31303e-07	5.96675e-07	5.64518e-07
5e-06	1.38	7.19653e-07	6.7339e-07	6.32715e-07	5.96675e-07	5.64518e-07
5e-06	1.36	7.50161e-07	6.97457e-07	6.51672e-07	6.11528e-07	5.76043e-07
5e-06	1.38	7.50161e-07	6.97457e-07	6.51672e-07	6.11528e-07	5.76043e-07
5e-06	1.36	7.49218e-07	6.96641e-07	6.5096e-07	6.10901e-07	5.76321e-07
5e-06	1.38	7.50634e-07	6.97865e-07	6.52029e-07	6.11842e-07	5.76321e-07
5e-07	1.36	7.50634e-07	6.97253e-07	6.51494e-07	6.11842e-07	5.7674e-07
5e-06	1.36	7.49925e-07	6.96641e-07	6.5096e-07	6.11371e-07	5.76321e-07
5e-06	1.38	7.50634e-07	6.97253e-07	6.51494e-07	6.11842e-07	5.7674e-07
5e-06	1.36	7.18967e-07	6.7219e-07	6.31655e-07	5.96203e-07	5.64518e-07
5e-06	1.38	7.19653e-07	6.72789e-07	6.32185e-07	5.96675e-07	5.64941e-07
